,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
13873,,,,426322000000.0,434077000000.0,449842000000.0,455299000000.0,478169000000.0,490271000000.0,506826000000.0,526543000000.0,508460000000.0,533387000000.0,564291000000.0,586909000000.0,598934000000.0,638613000000.0,671462000000.0,698845000000.0,700552000000.0,699148000000.0,723557000000.0,753774000000.0,782933000000.0,815020000000.0,848289000000.0,883434000000.0,928183000000.0,964864000000.0,987016000000.0,1024637000000.0,1053980000000.0,1098576000000.0,1134574000000.0,1169425000000.0,1214373000000.0,Australia,NY.GDP.FCST.KN,Gross value added at factor cost (constant LCU)
13874,39813799936.0,44641501184.0,54219100160.0,62939299840.0,74024001536.0,84695900160.0,93528997888.0,105122996224.0,119371300864.0,134729400320.0,155460091904.0,168781201408.0,190262394880.0,207164702720.0,228150493184.0,252909993984.0,289189396480.0,331314593792.0,374485000000.0,382673000000.0,388894000000.0,411885000000.0,432694000000.0,455664000000.0,486136000000.0,511763000000.0,542010000000.0,571170000000.0,608772000000.0,644479000000.0,690005000000.0,730781000000.0,786721000000.0,847179000000.0,918908000000.0,1002775000000.0,Australia,NY.GDP.FCST.CN,Gross value added at factor cost (current LCU)
13875,46511448523.36449,57196029704.03587,79910243419.3073,85947425699.8498,93311485612.0005,97150608121.1287,105491763916.08391,119417239831.8755,133004234945.96101,156425636038.5464,171532706503.36533,157960881055.68555,172307910595.90652,158905194998.84943,159590440111.91943,167357063250.39703,210411376949.94177,269778188903.18378,288176221623.7014,300347696413.15436,299080212258.70953,289407672849.91565,299338637149.77515,338330858330.85834,368843702579.66614,400503208639.84973,367638879468.2222,357920792079.2079,382322426678.3897,345861865407.31995,361032335705.31604,425615026208.5032,559625124484.2794,636880920162.3816,688011380652.8901,787292926120.7505,Australia,NY.GDP.FCST.CD,Gross value added at factor cost (current US$)
13876,,,,,,,,,,,,,,,,,,,612.5,,,,,,,,,,2545.7000000000003,,,,,5145.6,,,Australia,EN.ATM.HFCG.KT.CE,HFC gas emissions (thousand metric tons of CO2 equivalent)
13877,,,,,,,,,,,,,,,,,,,,,,,,1564.94428448414,1760.46283740623,1761.07355759972,1587.2429307442,1744.60261490393,1712.64157628611,1631.91769805801,1846.88092011379,2322.95953729887,2871.99817060993,3136.47500325972,3330.21291884101,3956.46874509789,Australia,SH.XPD.PCAP,Health expenditure per capita (current US$)
13878,,,,,,,,,,,,,,,,,,,,,,,,1606.70313043474,1708.90612417396,1808.36966242133,1943.87373364133,2084.92757852681,2245.26590764835,2372.04989843528,2543.45002794045,2650.77188374455,2864.59711344994,2958.26181739661,3141.3230716694,3321.79566453092,Australia,SH.XPD.PCAP.PP.KD,"Health expenditure per capita, PPP (constant 2005 international $)"
13879,,,,,,,,,,,,,,,,,,,,,,,,2.48146798689837,2.58522537532631,2.48013981623667,2.5728735334436,2.4581702986389,2.67249482596425,2.75236155337851,2.7762771557278,2.82546255910939,2.86071442361252,2.80787908254336,2.84704520341954,2.77896654530975,Australia,SH.XPD.PRIV.ZS,"Health expenditure, private (% of GDP)"
13880,,,,,,,,,,,,,,,,,,,,,,,,4.76939994902823,4.85346564161858,5.01119887332547,5.07442982089187,5.31684543311023,5.38018558626104,5.41054366658366,5.61375263441773,5.51176146969353,5.72580234405284,5.67150348754935,5.67334219604303,5.77417140253599,Australia,SH.XPD.PUBL.ZS,"Health expenditure, public (% of GDP)"
13881,,,,,,,,,,,,,,,,,,,,,,,,13.0801988143623,13.5986005473057,14.5054542954111,14.5377605280625,15.4076225077149,15.1061349978353,15.3732169619234,16.2722131625138,15.9187986608073,16.5191824466985,16.7127144841476,16.8236963196146,17.1984848086285,Australia,SH.XPD.PUBL.GX.ZS,"Health expenditure, public (% of government expenditure)"
13882,,,,,,,,,,,,,,,,,,,,,,,,65.7769523755468,65.2462325772461,66.8932360554956,66.35580055725,68.3837257347538,66.8123569664817,66.2820837304113,66.9098058023604,66.1102718441036,66.6836448149813,66.8858073175408,66.585495823827,67.5093917045118,Australia,SH.XPD.PUBL,"Health expenditure, public (% of total health expenditure)"
13883,,,,,,,,,,,,,,,,,,,,,,,,7.2508679359266,7.43869101694489,7.49133868956214,7.64730404618325,7.77501573069179,8.05268041802531,8.16290521069001,8.39002978277915,8.33722402880292,8.58651676875117,8.47938257009271,8.52038739946257,8.55313795124906,Australia,SH.XPD.TOTL.ZS,"Health expenditure, total (% of GDP)"
13884,,,,,,,,,,,,,,,,,7.074119702844274,7.30144857235716,8.069528623734836,9.777940931684403,10.434847336662658,11.480804694137303,14.08045527658085,12.855121159574848,12.07011373970803,11.729678698240651,11.461502409688215,11.090831817299653,15.359944659517193,15.525386978369996,16.519670872057095,13.690823816711356,13.535921253826718,12.791912215177415,12.342625016936681,10.272250424857791,Australia,TX.VAL.TECH.MF.ZS,High-technology exports (% of manufactured exports)
13885,,,,,,,,,,,,,,,,,414725495.0,519795441.0,675284627.0,885009286.0,978796278.0,1160642748.0,1700360879.0,1811951850.0,1917702397.0,1937328232.0,1568134784.0,1617003942.0,2758525183.0,2678568038.0,2957076670.0,2744007506.0,3101865568.0,3289128981.0,3374471837.0,3259874731.0,Australia,TX.VAL.TECH.CD,High-technology exports (current US$)
13886,11.8000001907349,11.8000001907349,12.0,11.8999996185303,11.8999996185303,12.1000003814697,12.1000003814697,12.1999998092651,12.3000001907349,12.1999998092651,12.1000003814697,11.8999996185303,11.6999998092651,10.8999996185303,,10.5,,9.80000019073486,,9.1999998093,8.8999996185,8.8999996185,8.6999998093,8.6999998093,8.5,8.3000001907,8.1999998093,7.9000000954,7.8000001907,7.5999999046,4.0,,3.9,4.0,3.97,,Australia,SH.MED.BEDS.ZS,"Hospital beds (per 1,000 people)"
13887,3.704876658400053,4.654047273393559,6.2616440631551455,4.827609515802635,0.7459859427392246,5.383252193184234,1.9856815317572512,1.5018591788347635,1.8518382703463772,3.349750856879524,5.576263864890478,2.4196289220393083,1.2355184989497445,0.8566945972867046,5.307913909687841,2.15074383136826,3.3274375738803172,4.740154485092262,4.167061916441938,1.0649424988291543,2.3643717191896627,1.928488973057,2.410155816277438,4.613627657190776,3.292016158377905,2.9440619314330547,4.890188434048099,5.455544129611511,4.133754195238666,3.287082392362663,3.0901709479509805,4.2792760973679975,5.144319351866898,4.508168337163966,3.152591533189593,4.7763473022579745,Australia,NE.CON.PRVT.KD.ZG,Household final consumption expenditure (annual % growth)
13888,131561972234.62685,137684928616.2353,146306268774.79318,153369364128.3809,154513478025.24713,162831328219.8065,166064639832.18222,168558696868.30075,171680131324.9051,177430987995.05298,187325008063.73926,191857578137.06195,194228014006.5823,195891954908.99396,206289731231.56787,210726494900.77698,217738287470.22644,228059418669.50952,237562795851.74554,240092703026.17752,245769386996.3665,250509022523.74118,256546680300.39688,268382788896.3408,277217993673.1136,285379463091.9262,299335056589.1961,315665412696.8173,328714244937.0895,339519353003.60443,350011081412.79297,364989021957.8299,383765222846.59625,401066005112.01324,413709978031.6763,433470203406.56433,Australia,NE.CON.PRVT.KD,Household final consumption expenditure (constant 2005 US$)
13889,212847000000.0,222753000000.0,236701000000.0,248128000000.0,249979000000.0,263436000000.0,268667000000.0,272702000000.0,277752000000.0,287056000000.0,303063000000.0,310396000000.0,314231000000.0,316923000000.0,333745000000.0,340923000000.0,352267000000.0,368965000000.0,384340000000.0,388433000000.0,397617000000.0,405285000000.0,415053000000.0,434202000000.0,448496000000.0,461700000000.0,484278000000.0,510698000000.0,531809000000.0,549290000000.0,566264000000.0,590496000000.0,620873000000.0,648863000000.0,669319000000.0,701288000000.0,Australia,NE.CON.PRVT.KN,Household final consumption expenditure (constant LCU)
13890,24099000000.0,26861000000.0,31988000000.0,39427000000.0,46032000000.0,54040000000.0,60212000000.0,66667000000.0,74632000000.0,84692000000.0,97869000000.0,111059000000.0,120702000000.0,129167000000.0,146120000000.0,161984000000.0,179246000000.0,200296000000.0,222601000000.0,237166000000.0,249342000000.0,258795000000.0,269822000000.0,288071000000.0,305948000000.0,319468000000.0,340316000000.0,361753000000.0,383683000000.0,414204000000.0,437841000000.0,469968000000.0,502035000000.0,533498000000.0,566955000000.0,614605000000.0,Australia,NE.CON.PRVT.CN,Household final consumption expenditure (current LCU)
13891,28153037383.17757,34415118513.773224,47145173176.1238,53839956302.062,58025967477.62511,61986694195.9165,67913376945.63501,75732136771.55516,83155431754.87465,98330430744.22385,107987421383.6478,103939167056.62143,109311718891.50516,99077241696.70937,102210408505.87578,107188988883.00688,130417636786.96158,163094210569.1719,171297422085.41745,186143944745.31042,191757286779.97385,181840219224.2833,186663438256.6586,213892931392.9314,232130500758.72534,250014086711.53543,230832259377.33163,226690688056.14737,240961502229.47937,222283996994.7408,229092193386.35413,273714618520.6756,357116944088.7751,401066005112.01324,424494609164.42053,482535133861.97687,Australia,NE.CON.PRVT.CD,Household final consumption expenditure (current US$)
13892,9984.212812827414,10290.35340928515,10661.391005960299,11039.326576576757,11010.72315436807,11473.458865544426,11566.000824082896,11613.524656765932,11685.279834257084,11886.580558387685,12341.876931330824,12483.413243351028,12495.368888740499,12431.270142720774,12878.298159090038,12956.701338595109,13170.557304546668,13563.339677271239,13920.972971253936,13891.038129262759,14047.97867941506,14179.48845439187,14368.338297417915,14850.751930961753,15139.424044187297,15411.754770855225,15997.811799967725,16678.929129072036,17162.54607304806,17489.277958255007,17810.999797103155,18345.397526957484,19066.805590716947,19665.11096514863,19988.017046737896,20812.297307734178,Australia,NE.CON.PRVT.PC.KD,Household final consumption expenditure per capita (constant 2005 US$)
13893,1.816042295645559,3.0662467056432803,3.6056837109243958,3.5448992575656746,-0.2591047742837702,4.202591461876722,0.8065741954797829,0.4108925237501495,0.617858743248533,1.7226863796659728,3.830339353750162,1.1467973048807636,0.09577224719240007,-0.5129800215621003,3.595996316040356,0.6088007789269057,1.6505433008209565,2.9822760240295594,2.636764266709335,-0.21503412191799498,1.1297971302928858,0.936147313275157,1.3318522994216266,3.3574768602889264,1.9438215288190435,1.7988182765280811,3.8026625639072478,4.257565582223478,2.8995683130103203,1.9037495008974474,1.839537570482122,3.0003803039807053,3.9323653940962515,3.1379423867571035,1.6420252200027363,4.123872113321056,Australia,NE.CON.PRVT.PC.KD.ZG,Household final consumption expenditure per capita growth (annual %)
13894,,,,,,,,,,,,,,,,,,,245223810269.92822,247835302842.74088,253695050653.3227,258587531730.36337,264819894166.531,277037698045.5414,286157823829.9987,294582487385.19507,308988126112.037,325845109687.3388,339314745579.0193,350468300835.6373,361298370449.83777,376759325256.6778,396141028135.82025,413999732536.755,427051453052.13635,447448913609.24554,Australia,NE.CON.PRVT.PP.KD,"Household final consumption expenditure, PPP (constant 2011 international $)"
13895,,,,,,,,,,,,,,,,,,,160894381161.3643,170599402893.17026,180560539826.81546,188182154173.57162,197235304905.8387,209025757018.25107,222322820777.08362,232737035900.98093,246681141744.84286,263478248202.82742,277159933479.50665,294826954360.4815,307591521107.06055,322383911864.576,347654336370.85474,364376463469.5954,378490568610.5827,407675540397.7401,Australia,NE.CON.PRVT.PP.CD,"Household final consumption expenditure, PPP (current international $)"
13896,54.427282115755915,53.99718931941378,55.15498931393827,56.9507418897483,55.65610859728507,56.31387961778803,57.42823137348251,55.95707402540518,55.303261087623625,55.481749381362775,55.847382935774604,58.21391989355749,56.62640457322493,55.27879856405463,55.770019432062526,55.51877727125283,54.83111147962866,55.01742839204139,55.84348187102132,57.79246138121227,58.46364014521252,57.89625418647759,57.95796439316664,58.087360512338634,57.80434626531792,57.36467098340462,57.77660067536251,58.29491342427343,58.033899227995455,58.70497560809681,58.08016894428394,58.653297739438216,58.24193544644783,57.81870793640472,56.79136382213176,56.512360294421896,Australia,NE.CON.PETC.ZS,"Household final consumption expenditure, etc. (% of GDP)"
13897,2.3607205522906156,2.3231181507874794,8.584774187884747,-1.110957653581977,1.0713202958138481,3.54591045741941,0.12336075044999006,1.1634937973004469,2.587833039297905,3.1164641022428157,3.2106176087293363,-0.7399384267625777,2.2150134620630695,2.676421613279416,3.203367802452391,1.2489117877342721,4.408663205710582,4.603452071113196,4.163437899985382,0.8278310967870794,0.033708845153810785,1.9219349426435883,3.2574216221215266,3.187351799896561,2.245879299719647,1.94484649634758,4.374237547828912,5.847378183776456,3.0241931684778365,2.4626144976734707,4.078186362013554,3.571244807442284,4.418018507355896,4.050927210818543,3.5633830724443243,4.438907440957564,Australia,NE.CON.PETC.KD.ZG,"Household final consumption expenditure, etc. (annual % growth)"
13898,163329147479.56717,167123476550.19144,181470649626.9679,179454587555.93216,181377120974.1879,187808591274.1779,188040273361.78326,190228110278.7744,195150896166.6006,201232703790.83786,207693516413.26865,206156712275.43243,210723111205.2799,216362950097.75284,223293851177.62036,226082594406.2635,236049814560.36832,246916254637.60645,257196459564.413,259325611836.5226,259413027505.46075,264398777126.85782,273011360061.61298,281713192560.45886,288040130836.75354,293642069229.40717,306486670877.86163,324408105606.9565,334218833374.71045,342449354819.3512,356415077704.3974,369143532659.85706,385452362251.4769,401066756878.66486,415358301802.48065,433795672367.8259,Australia,NE.CON.PETC.KD,"Household final consumption expenditure, etc. (constant 2005 US$)"
13899,267184000000.0,273391000000.0,296861000000.0,293563000000.0,296708000000.0,307229000000.0,307608000000.0,311187000000.0,319240000000.0,329189000000.0,339758000000.0,337244000000.0,344714000000.0,353940000000.0,365278000000.0,369840000000.0,386145000000.0,403921000000.0,420738000000.0,424221000000.0,424364000000.0,432520000000.0,446609000000.0,460844000000.0,471194000000.0,480358000000.0,501370000000.0,530687000000.0,546736000000.0,560200000000.0,583046000000.0,603868000000.0,630547000000.0,656090000000.0,679469000000.0,709630000000.0,Australia,NE.CON.PETC.KN,"Household final consumption expenditure, etc. (constant LCU)"
13900,24243000000.0,26896000000.0,33291000000.0,40570000000.0,46371000000.0,54161000000.0,60314000000.0,66430000000.0,74431000000.0,84527000000.0,98216000000.0,110256000000.0,121048000000.0,130118000000.0,145509000000.0,159174000000.0,178546000000.0,203296000000.0,225974000000.0,239737000000.0,247362000000.0,257053000000.0,270462000000.0,288068000000.0,305948000000.0,319465000000.0,340314000000.0,361752000000.0,383683000000.0,414200000000.0,437842000000.0,469966000000.0,502035000000.0,533499000000.0,566955000000.0,614603000000.0,Australia,NE.CON.PETC.CN,"Household final consumption expenditure, etc. (current LCU)"
13901,28321261682.242992,34459961563.10058,49065585851.14223,55400792025.12632,58453296356.98979,62125487497.13237,68028423189.71351,75462910371.46428,82931476323.11978,98138859862.9978,108370296811.21042,103187646233.03697,109625067922.4778,99806703996.31816,101783016228.31561,105329539438.85654,129908323632.13037,165537008386.93918,173893035782.99344,188161839730.0055,190234561255.09497,180616216975.8291,187106191629.19406,213890703890.7039,232130500758.72534,250011738926.27954,230830902801.32947,226690061411.2044,240961502229.47937,222281850381.02396,229092716617.83173,273713453698.311,357116944088.7751,401066756878.66486,424494609164.42053,482533563633.50867,Australia,NE.CON.PETC.CD,"Household final consumption expenditure, etc. (current US$)"
13903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8521887576,2.6865487179,2.2411066001,2.2367736296,1.9816675609,1.6845359572,1.4500662746,1.3786746252,Australia,TX.VAL.ICTG.ZS.UN,ICT goods exports (% of total goods exports)
13904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5342108546,13.4945816095,12.3790915905,12.1200821451,12.7732176523,11.7619785736,11.6578055175,10.6988744104,Australia,TM.VAL.ICTG.ZS.UN,ICT goods imports (% total goods imports)
13905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.108315017308044,17.421864737381306,18.47164817830397,Australia,BX.GSR.CCIS.ZS,"ICT service exports (% of service exports, BoP)"
13906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4914207843.658119,5768037112.68717,7477618518.22867,Australia,BX.GSR.CCIS.CD,"ICT service exports (BoP, current US$)"
13914,,,,,,,,,33.0,40.0,48.0,55.0,62.0,68.0,75.0,81.0,88.0,93.0,95.0,93.0,91.0,90.0,88.0,86.0,86.0,77.0,82.0,88.0,90.0,92.0,92.0,93.0,92.0,92.0,92.0,92.0,Australia,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)"
13915,,,,,,,,,0.0,0.0,0.0,68.0,68.0,68.0,68.0,68.0,77.0,85.0,86.0,86.0,86.0,86.0,86.0,87.0,87.0,85.0,82.0,88.0,91.0,92.0,93.0,94.0,93.0,94.0,94.0,94.0,Australia,SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)"
13916,,,,,,,,,,,,,,,,,,,,,,,,85.675679832,91.4697177497,92.1192472392,90.3547806685,96.6852466213,100.0,89.317994036,101.6228450957,124.5435748168,152.9232322131,175.147877705,194.6812957596,231.1463790059,Australia,TM.VAL.MRCH.XD.WD,Import value index (2000 = 100)
13917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.6860290827,107.5388815886,120.0304306253,137.5864685624,150.1494892413,162.5513883403,180.8826955629,Australia,TM.QTY.MRCH.XD.WD,Import volume index (2000 = 100)
13918,12.013380629518206,11.066050993776349,13.247403038486391,14.753569072251778,13.398226052306253,14.666708256651798,14.607950487979052,15.381245998854409,15.933188197968601,16.757356367861057,16.84417024422142,15.642192631389984,15.014548618582937,17.311638379675852,18.070668317306033,17.069231922930697,16.594345098255992,16.93801554482669,17.101933494128346,16.245202784795477,16.462382771139012,17.92521886803502,18.503295817868562,19.834974048338246,19.31616794071969,18.808695246201307,20.36647499138395,20.636688125951768,21.45519227511435,21.960224615271233,20.63890016422191,21.031474138888576,19.69948328387368,20.773048953625732,21.395916306725756,21.486361609297923,Australia,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP)
13919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152261873019.855,170030097679.06,205831192159.558,Australia,BM.GSR.GNFS.CD,"Imports of goods and services (BoP, current US$)"
13920,-7.5267151928140095,1.3398090772064961,30.139646339448035,2.4159497126892973,-4.925604463732185,9.507352221968631,-4.686336975615575,8.118576828163555,0.10689934126892808,9.417299200554112,11.555707955264822,-8.424561984252705,5.985024528789069,16.604950302085356,-0.24444258733076651,-4.726998554883039,11.222246647614867,24.96689396185394,5.690606860992915,-5.695473251028801,3.5100525238420204,6.464717695574194,7.267307913834813,16.257466944090197,4.580514052144196,9.7876850717101,10.05852893260122,4.819992690058484,12.076014470644637,-1.0624727770518376,1.3734060785207731,13.197465664720156,13.254365712798105,12.40548289921,7.907567457028762,10.248558718506246,Australia,NE.IMP.GNFS.KD.ZG,Imports of goods and services (annual % growth)
13921,18520745366.92154,18768887994.513855,24425764457.907448,25015878644.15043,23783695409.01233,26044895102.947315,24824343553.477608,26839726956.953953,26868418448.269318,29398697803.999718,32795925464.880775,30033012395.782578,31830495554.404423,37115933522.120766,37025206373.907326,35275025403.670265,39233675759.47894,49029105983.685646,51819159652.676765,48867813275.75065,50583099188.982544,53853153753.22255,57766828257.78012,67158251266.43808,70234444402.87158,77108770632.88998,84864778636.57233,88955254763.28943,99697504200.90306,98638245359.36835,99992949016.88016,113189484130.52405,128192032305.61328,144094872951.43588,155489272232.19058,171424681597.88467,Australia,NE.IMP.GNFS.KD,Imports of goods and services (constant 2005 US$)
13922,23884000000.0,24204000000.0,31499000000.0,32260000000.0,30671000000.0,33587000000.0,32013000000.0,34612000000.0,34649000000.0,37912000000.0,42293000000.0,38730000000.0,41048000000.0,47864000000.0,47747000000.0,45490000000.0,50595000000.0,63227000000.0,66825000000.0,63019000000.0,65231000000.0,69448000000.0,74495000000.0,86606000000.0,90573000000.0,99438000000.0,109440000000.0,114715000000.0,128568000000.0,127202000000.0,128949000000.0,145967000000.0,165314000000.0,185822000000.0,200516000000.0,221066000000.0,Australia,NE.IMP.GNFS.KN,Imports of goods and services (constant LCU)
13923,5351000000.0,5512000000.0,7996000000.0,10510000000.0,11163000000.0,14106000000.0,15342000000.0,18260000000.0,21444000000.0,25530000000.0,29623000000.0,29626000000.0,32096000000.0,40749000000.0,47148000000.0,48938000000.0,54036000000.0,62588000000.0,69204000000.0,67389000000.0,69653000000.0,79586000000.0,86346000000.0,98366000000.0,102237000000.0,104746000000.0,119962000000.0,128062000000.0,141848000000.0,154943000000.0,155588000000.0,168517000000.0,169806000000.0,191675000000.0,213598000000.0,233676000000.0,Australia,NE.IMP.GNFS.CN,Imports of goods and services (current LCU)
13924,6251168224.299066,7062139654.067905,11784819454.67944,14352041513.041105,14071599647.043993,16180316586.37302,17304308594.631176,20742928547.08622,23893036211.699165,29641239986.067574,32685644929.934902,27726719700.51474,29067197971.381992,31256424023.931885,32979854504.756577,32383536262.57279,39316065192.08382,50963276606.139565,53254328587.91843,52891452790.20485,53566869184.034454,55920460933.10849,59734347976.47873,73036828036.82803,77569802731.41122,81973704805.13382,81368785186.19006,80249404687.30417,89083715380.26753,83150692282.92369,81408539137.71452,98146185206.75597,120789586000.8536,144094872951.43588,159926624737.9455,183462353772.47388,Australia,NE.IMP.GNFS.CD,Imports of goods and services (current US$)
13925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200187782014.1366,228877206818.6551,284956231749.26733,Australia,BM.GSR.TOTL.CD,"Imports of goods, services and primary income (BoP, current US$)"
13926,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Australia,SH.STA.ACSN,Improved sanitation facilities (% of population with access)
13927,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Australia,SH.STA.ACSN.RU,"Improved sanitation facilities, rural (% of rural population with access)"
13928,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Australia,SH.STA.ACSN.UR,"Improved sanitation facilities, urban (% of urban population with access)"
13929,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Australia,7.8,Ensure environmental sustainability
13930,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Australia,SH.H2O.SAFE.RU.ZS,"Improved water source, rural (% of rural population with access)"
13931,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Australia,SH.H2O.SAFE.UR.ZS,"Improved water source, urban (% of urban population with access)"
13932,,,,,,,,,,,,,,,,,,,6.8,6.3,6.6,6.4,6.8,6.8,6.9,7.1,5.5,6.5,6.2,5.8,5.9,5.5,6.1,5.9,6.4,6.1,Australia,SH.TBS.INCD,"Incidence of tuberculosis (per 100,000 people)"
13933,,,,,,,,,,,,,,,,,,,,,,,23.57,,,,,,,,,,,,,,Australia,SI.DST.04TH.20,Income share held by fourth 20%
13934,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,,,,Australia,SI.DST.10TH.10,Income share held by highest 10%
13935,,,,,,,,,,,,,,,,,,,,,,,41.32,,,,,,,,,,,,,,Australia,SI.DST.05TH.20,Income share held by highest 20%
13936,,,,,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,,,Australia,SI.DST.FRST.10,Income share held by lowest 10%
13937,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,Australia,SI.DST.FRST.20,Income share held by lowest 20%
13938,,,,,,,,,,,,,,,,,,,,,,,12.01,,,,,,,,,,,,,,Australia,SI.DST.02ND.20,Income share held by second 20%
13939,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,Australia,SI.DST.03RD.20,Income share held by third 20%
13940,,,,,,,,,,,,,,,,,,,839.8,,,,,,,,,,1729.8,,,,,1765.5,,,Australia,EN.ATM.NOXE.IN.KT.CE,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent)
13941,39.10026073628784,38.675000486291886,37.19316601804702,38.68854630080359,39.02180279993666,38.595492440894084,37.939999548046906,37.46810903683856,37.839414942341634,39.10979931243562,37.828100050471456,36.71415870195534,36.7586550753292,37.32788530511304,37.04769503865689,34.56945372175807,33.05259502161951,31.360042544105042,31.324352110231384,30.219796013829036,29.46021280863166,29.15328307658691,29.109717259772495,28.96673864953123,28.459937136932872,27.630758769195896,27.717385288094317,26.841570810791882,26.761250517435098,25.956625429222672,25.77242193897146,26.370691082554142,26.19162320568537,26.763411274358784,27.878525380125108,27.882625713644636,Australia,NV.IND.TOTL.ZS,"Industry, value added (% of GDP)"
13942,,,,,0.40148063781319365,4.361759450951467,-0.2330226364846908,3.5273368606701894,2.4382864246578038,3.2400154102992076,2.0772952869030803,-5.071713195959205,3.1167764213553113,8.017652404486554,4.325828776240499,-0.6926416490836544,9.41143098691822,6.313766756645478,3.1970086021813984,-0.4795685273307697,-1.3427443384982212,2.417649834827756,3.7825483934882413,4.351069119840872,4.0832737669764185,1.5300720683157039,4.612838806306669,2.8468723660561466,3.6717984028500155,0.3317234458810674,3.365988264371822,5.065207630702389,1.365837822079996,2.6572850658030234,2.6680886285495973,5.068201338910569,Australia,NV.IND.TOTL.KD.ZG,"Industry, value added (annual % growth)"
13943,,,,76228718029.83801,76534761573.18103,79873023769.36243,79686901543.53502,82497726994.80609,84509257872.7717,87247370850.979,89059756373.61324,84542900957.32358,87177914160.29121,94167536291.14502,98241062673.90408,97560604157.32225,106742453088.0091,113481922606.30771,117109949433.9522,116548326974.09398,114983380912.03494,117763276430.73412,122217729351.48396,127535507232.26707,132743131142.66254,134774196714.8841,140991113161.83636,145004950201.0356,150329239646.5707,150827916980.4931,155904766965.45297,163801667118.4159,166038932241.1168,170451059990.9788,174998845339.84033,183868139162.43216,Australia,NV.IND.TOTL.KD,"Industry, value added (constant 2005 US$)"
13944,,,,140480000000.0,141044000000.0,147196000000.0,146853000000.0,152033000000.0,155740000000.0,160786000000.0,164126000000.0,155802000000.0,160658000000.0,173539000000.0,181046000000.0,179792000000.0,196713000000.0,209133000000.0,215819000000.0,214784000000.0,211900000000.0,217023000000.0,225232000000.0,235032000000.0,244629000000.0,248372000000.0,259829000000.0,267226000000.0,277038000000.0,277957000000.0,287313000000.0,301866000000.0,305989000000.0,314120000000.0,322501000000.0,338846000000.0,Australia,NV.IND.TOTL.KN,"Industry, value added (constant LCU)"
13945,15567299584.0,17265100800.0,20165799936.0,24350300160.0,28885499904.0,32688799744.0,35484901376.0,39387598848.0,45169401856.0,52692398080.0,58807599104.0,61966598144.0,69937897472.0,77330202624.0,84524498944.0,87429603328.0,95584600064.0,103900397568.0,117305000000.0,115643000000.0,114569000000.0,120078000000.0,125956000000.0,131991000000.0,138354000000.0,141404000000.0,150231000000.0,153311000000.0,162915000000.0,167285000000.0,177831000000.0,192712000000.0,206055000000.0,226734000000.0,256178000000.0,279600000000.0,Australia,NV.IND.TOTL.CN,"Industry, value added (current LCU)"
